trackName,artist,date,region
Starboy,The Weeknd,1/5/17,sk
Starboy,The Weeknd,1/5/17,lu
Starboy,The Weeknd,1/5/17,au
Starboy,The Weeknd,1/5/17,lv
Starboy,The Weeknd,1/5/17,gr
Shape of You,Ed Sheeran,1/6/17,cz
Shape of You,Ed Sheeran,1/6/17,pl
Shape of You,Ed Sheeran,1/6/17,be
Shape of You,Ed Sheeran,1/6/17,hu
Shape of You,Ed Sheeran,1/6/17,fr
Shape of You,Ed Sheeran,1/6/17,ch
Shape of You,Ed Sheeran,1/6/17,my
Shape of You,Ed Sheeran,1/6/17,gr
Shape of You,Ed Sheeran,1/6/17,sk
Shape of You,Ed Sheeran,1/6/17,lu
Shape of You,Ed Sheeran,1/6/17,lt
Shape of You,Ed Sheeran,1/6/17,au
Shape of You,Ed Sheeran,1/6/17,ee
Shape of You,Ed Sheeran,1/6/17,lv
Shape of You,Ed Sheeran,1/6/17,hk
Shape of You,Ed Sheeran,1/6/17,dk
Shape of You,Ed Sheeran,1/6/17,ca
Shape of You,Ed Sheeran,1/6/17,pt
Shape of You,Ed Sheeran,1/6/17,nl
Shape of You,Ed Sheeran,1/6/17,it
Shape of You,Ed Sheeran,1/6/17,us
Shape of You,Ed Sheeran,1/6/17,se
Shape of You,Ed Sheeran,1/6/17,is
Shape of You,Ed Sheeran,1/6/17,ie
Shape of You,Ed Sheeran,1/6/17,gb
Shape of You,Ed Sheeran,1/7/17,cz
Shape of You,Ed Sheeran,1/7/17,pl
Shape of You,Ed Sheeran,1/7/17,be
Shape of You,Ed Sheeran,1/7/17,hu
Shape of You,Ed Sheeran,1/7/17,fr
Shape of You,Ed Sheeran,1/7/17,ch
Shape of You,Ed Sheeran,1/7/17,my
Shape of You,Ed Sheeran,1/7/17,gr
Shape of You,Ed Sheeran,1/7/17,sk
Shape of You,Ed Sheeran,1/7/17,lu
Shape of You,Ed Sheeran,1/7/17,de
Shape of You,Ed Sheeran,1/7/17,at
Shape of You,Ed Sheeran,1/7/17,lt
Shape of You,Ed Sheeran,1/7/17,au
Shape of You,Ed Sheeran,1/7/17,ee
Shape of You,Ed Sheeran,1/7/17,lv
Shape of You,Ed Sheeran,1/7/17,hk
Shape of You,Ed Sheeran,1/7/17,nz
Shape of You,Ed Sheeran,1/7/17,sg
Shape of You,Ed Sheeran,1/7/17,dk
Shape of You,Ed Sheeran,1/7/17,ca
Shape of You,Ed Sheeran,1/7/17,pt
Shape of You,Ed Sheeran,1/7/17,nl
Shape of You,Ed Sheeran,1/7/17,fi
Shape of You,Ed Sheeran,1/7/17,no
Shape of You,Ed Sheeran,1/7/17,it
Shape of You,Ed Sheeran,1/7/17,tw
Shape of You,Ed Sheeran,1/7/17,us
Shape of You,Ed Sheeran,1/7/17,se
Shape of You,Ed Sheeran,1/7/17,is
Shape of You,Ed Sheeran,1/7/17,ie
Shape of You,Ed Sheeran,1/7/17,gb
Shape of You,Ed Sheeran,1/8/17,jp
Shape of You,Ed Sheeran,1/8/17,cz
Shape of You,Ed Sheeran,1/8/17,pl
Shape of You,Ed Sheeran,1/8/17,be
Shape of You,Ed Sheeran,1/8/17,hu
Shape of You,Ed Sheeran,1/8/17,fr
Shape of You,Ed Sheeran,1/8/17,ch
Shape of You,Ed Sheeran,1/8/17,my
Shape of You,Ed Sheeran,1/8/17,gr
Shape of You,Ed Sheeran,1/8/17,sk
Shape of You,Ed Sheeran,1/8/17,lu
Shape of You,Ed Sheeran,1/8/17,de
Shape of You,Ed Sheeran,1/8/17,at
Shape of You,Ed Sheeran,1/8/17,lt
Shape of You,Ed Sheeran,1/8/17,au
Shape of You,Ed Sheeran,1/8/17,ee
Shape of You,Ed Sheeran,1/8/17,lv
Shape of You,Ed Sheeran,1/8/17,hk
Shape of You,Ed Sheeran,1/8/17,nz
Shape of You,Ed Sheeran,1/8/17,ph
Shape of You,Ed Sheeran,1/8/17,sg
Shape of You,Ed Sheeran,1/8/17,dk
Shape of You,Ed Sheeran,1/8/17,ca
Shape of You,Ed Sheeran,1/8/17,id
Shape of You,Ed Sheeran,1/8/17,pt
Shape of You,Ed Sheeran,1/8/17,nl
Shape of You,Ed Sheeran,1/8/17,fi
Shape of You,Ed Sheeran,1/8/17,no
Shape of You,Ed Sheeran,1/8/17,it
Shape of You,Ed Sheeran,1/8/17,tw
Shape of You,Ed Sheeran,1/8/17,us
Shape of You,Ed Sheeran,1/8/17,se
Shape of You,Ed Sheeran,1/8/17,is
Shape of You,Ed Sheeran,1/8/17,ie
Shape of You,Ed Sheeran,1/8/17,gb
Shape of You,Ed Sheeran,1/9/17,jp
Shape of You,Ed Sheeran,1/9/17,cz
Shape of You,Ed Sheeran,1/9/17,pl
Shape of You,Ed Sheeran,1/9/17,be
Shape of You,Ed Sheeran,1/9/17,hu
Shape of You,Ed Sheeran,1/9/17,fr
Shape of You,Ed Sheeran,1/9/17,ch
Shape of You,Ed Sheeran,1/9/17,my
Shape of You,Ed Sheeran,1/9/17,gr
Shape of You,Ed Sheeran,1/9/17,sk
Shape of You,Ed Sheeran,1/9/17,lu
Shape of You,Ed Sheeran,1/9/17,de
Shape of You,Ed Sheeran,1/9/17,at
Shape of You,Ed Sheeran,1/9/17,lt
Shape of You,Ed Sheeran,1/9/17,au
Shape of You,Ed Sheeran,1/9/17,ee
Shape of You,Ed Sheeran,1/9/17,lv
Shape of You,Ed Sheeran,1/9/17,hk
Shape of You,Ed Sheeran,1/9/17,nz
Shape of You,Ed Sheeran,1/9/17,sg
Shape of You,Ed Sheeran,1/9/17,dk
Shape of You,Ed Sheeran,1/9/17,ca
Shape of You,Ed Sheeran,1/9/17,id
Shape of You,Ed Sheeran,1/9/17,pt
Shape of You,Ed Sheeran,1/9/17,nl
Shape of You,Ed Sheeran,1/9/17,fi
Shape of You,Ed Sheeran,1/9/17,no
Shape of You,Ed Sheeran,1/9/17,it
Shape of You,Ed Sheeran,1/9/17,tw
Shape of You,Ed Sheeran,1/9/17,us
Shape of You,Ed Sheeran,1/9/17,cr
Shape of You,Ed Sheeran,1/9/17,se
Shape of You,Ed Sheeran,1/9/17,is
Shape of You,Ed Sheeran,1/9/17,ie
Shape of You,Ed Sheeran,1/9/17,gb
Shape of You,Ed Sheeran,1/10/17,jp
Shape of You,Ed Sheeran,1/10/17,cz
Shape of You,Ed Sheeran,1/10/17,pl
Shape of You,Ed Sheeran,1/10/17,be
Shape of You,Ed Sheeran,1/10/17,hu
Shape of You,Ed Sheeran,1/10/17,fr
Shape of You,Ed Sheeran,1/10/17,ch
Shape of You,Ed Sheeran,1/10/17,my
Shape of You,Ed Sheeran,1/10/17,gr
Shape of You,Ed Sheeran,1/10/17,sk
Shape of You,Ed Sheeran,1/10/17,lu
Shape of You,Ed Sheeran,1/10/17,de
Shape of You,Ed Sheeran,1/10/17,at
Shape of You,Ed Sheeran,1/10/17,lt
Shape of You,Ed Sheeran,1/10/17,au
Shape of You,Ed Sheeran,1/10/17,ee
Shape of You,Ed Sheeran,1/10/17,lv
Shape of You,Ed Sheeran,1/10/17,hk
Shape of You,Ed Sheeran,1/10/17,nz
Shape of You,Ed Sheeran,1/10/17,sg
Shape of You,Ed Sheeran,1/10/17,dk
Shape of You,Ed Sheeran,1/10/17,ca
Shape of You,Ed Sheeran,1/10/17,id
Shape of You,Ed Sheeran,1/10/17,pt
Shape of You,Ed Sheeran,1/10/17,nl
Shape of You,Ed Sheeran,1/10/17,fi
Shape of You,Ed Sheeran,1/10/17,no
Shape of You,Ed Sheeran,1/10/17,it
Shape of You,Ed Sheeran,1/10/17,tw
Shape of You,Ed Sheeran,1/10/17,se
Shape of You,Ed Sheeran,1/10/17,is
Shape of You,Ed Sheeran,1/10/17,ie
Shape of You,Ed Sheeran,1/10/17,gb
Shape of You,Ed Sheeran,1/11/17,jp
Shape of You,Ed Sheeran,1/11/17,cz
Shape of You,Ed Sheeran,1/11/17,pl
Shape of You,Ed Sheeran,1/11/17,be
Shape of You,Ed Sheeran,1/11/17,hu
Shape of You,Ed Sheeran,1/11/17,fr
Shape of You,Ed Sheeran,1/11/17,ch
Shape of You,Ed Sheeran,1/11/17,my
Shape of You,Ed Sheeran,1/11/17,gr
Shape of You,Ed Sheeran,1/11/17,sk
Shape of You,Ed Sheeran,1/11/17,lu
Shape of You,Ed Sheeran,1/11/17,de
Shape of You,Ed Sheeran,1/11/17,at
Shape of You,Ed Sheeran,1/11/17,lt
Shape of You,Ed Sheeran,1/11/17,au
Shape of You,Ed Sheeran,1/11/17,ee
Shape of You,Ed Sheeran,1/11/17,lv
Shape of You,Ed Sheeran,1/11/17,hk
Shape of You,Ed Sheeran,1/11/17,nz
Shape of You,Ed Sheeran,1/11/17,sg
Shape of You,Ed Sheeran,1/11/17,dk
Shape of You,Ed Sheeran,1/11/17,ca
Shape of You,Ed Sheeran,1/11/17,id
Shape of You,Ed Sheeran,1/11/17,pt
Shape of You,Ed Sheeran,1/11/17,nl
Shape of You,Ed Sheeran,1/11/17,fi
Shape of You,Ed Sheeran,1/11/17,no
Shape of You,Ed Sheeran,1/11/17,it
Shape of You,Ed Sheeran,1/11/17,tw
Shape of You,Ed Sheeran,1/11/17,se
Shape of You,Ed Sheeran,1/11/17,is
Shape of You,Ed Sheeran,1/11/17,ie
Shape of You,Ed Sheeran,1/11/17,gb
Shape of You,Ed Sheeran,1/12/17,jp
Shape of You,Ed Sheeran,1/12/17,cz
Shape of You,Ed Sheeran,1/12/17,pl
Shape of You,Ed Sheeran,1/12/17,tr
Shape of You,Ed Sheeran,1/12/17,be
Shape of You,Ed Sheeran,1/12/17,hu
Shape of You,Ed Sheeran,1/12/17,fr
Shape of You,Ed Sheeran,1/12/17,ch
Shape of You,Ed Sheeran,1/12/17,my
Shape of You,Ed Sheeran,1/12/17,gr
Shape of You,Ed Sheeran,1/12/17,sk
Shape of You,Ed Sheeran,1/12/17,lu
Shape of You,Ed Sheeran,1/12/17,de
Shape of You,Ed Sheeran,1/12/17,at
Shape of You,Ed Sheeran,1/12/17,lt
Shape of You,Ed Sheeran,1/12/17,au
Shape of You,Ed Sheeran,1/12/17,ee
Shape of You,Ed Sheeran,1/12/17,lv
Shape of You,Ed Sheeran,1/12/17,hk
Shape of You,Ed Sheeran,1/12/17,nz
Shape of You,Ed Sheeran,1/12/17,sg
Shape of You,Ed Sheeran,1/12/17,dk
Shape of You,Ed Sheeran,1/12/17,ca
Shape of You,Ed Sheeran,1/12/17,id
Shape of You,Ed Sheeran,1/12/17,pt
Shape of You,Ed Sheeran,1/12/17,nl
Shape of You,Ed Sheeran,1/12/17,fi
Shape of You,Ed Sheeran,1/12/17,no
Shape of You,Ed Sheeran,1/12/17,it
Shape of You,Ed Sheeran,1/12/17,tw
Shape of You,Ed Sheeran,1/12/17,se
Shape of You,Ed Sheeran,1/12/17,is
Shape of You,Ed Sheeran,1/12/17,ie
Shape of You,Ed Sheeran,1/12/17,gb
Shape of You,Ed Sheeran,1/13/17,jp
Shape of You,Ed Sheeran,1/13/17,cz
Shape of You,Ed Sheeran,1/13/17,pl
Shape of You,Ed Sheeran,1/13/17,be
Shape of You,Ed Sheeran,1/13/17,hu
Shape of You,Ed Sheeran,1/13/17,fr
Shape of You,Ed Sheeran,1/13/17,ch
Shape of You,Ed Sheeran,1/13/17,my
Shape of You,Ed Sheeran,1/13/17,gr
Shape of You,Ed Sheeran,1/13/17,sk
Shape of You,Ed Sheeran,1/13/17,lu
Shape of You,Ed Sheeran,1/13/17,de
Shape of You,Ed Sheeran,1/13/17,at
Shape of You,Ed Sheeran,1/13/17,lt
Shape of You,Ed Sheeran,1/13/17,au
Shape of You,Ed Sheeran,1/13/17,ee
Shape of You,Ed Sheeran,1/13/17,lv
Shape of You,Ed Sheeran,1/13/17,hk
Shape of You,Ed Sheeran,1/13/17,nz
Shape of You,Ed Sheeran,1/13/17,sg
Shape of You,Ed Sheeran,1/13/17,dk
Shape of You,Ed Sheeran,1/13/17,ca
Shape of You,Ed Sheeran,1/13/17,id
Shape of You,Ed Sheeran,1/13/17,pt
Shape of You,Ed Sheeran,1/13/17,nl
Shape of You,Ed Sheeran,1/13/17,fi
Shape of You,Ed Sheeran,1/13/17,no
Shape of You,Ed Sheeran,1/13/17,it
Shape of You,Ed Sheeran,1/13/17,tw
Shape of You,Ed Sheeran,1/13/17,se
Shape of You,Ed Sheeran,1/13/17,is
Shape of You,Ed Sheeran,1/13/17,ie
Shape of You,Ed Sheeran,1/13/17,gb
Shape of You,Ed Sheeran,1/14/17,jp
Shape of You,Ed Sheeran,1/14/17,cz
Shape of You,Ed Sheeran,1/14/17,pl
Shape of You,Ed Sheeran,1/14/17,be
Shape of You,Ed Sheeran,1/14/17,hu
Shape of You,Ed Sheeran,1/14/17,fr
Shape of You,Ed Sheeran,1/14/17,ch
Shape of You,Ed Sheeran,1/14/17,my
Shape of You,Ed Sheeran,1/14/17,gr
Shape of You,Ed Sheeran,1/14/17,sk
Shape of You,Ed Sheeran,1/14/17,lu
Shape of You,Ed Sheeran,1/14/17,de
Shape of You,Ed Sheeran,1/14/17,at
Shape of You,Ed Sheeran,1/14/17,lt
Shape of You,Ed Sheeran,1/14/17,au
Shape of You,Ed Sheeran,1/14/17,ee
Shape of You,Ed Sheeran,1/14/17,lv
Shape of You,Ed Sheeran,1/14/17,hk
Shape of You,Ed Sheeran,1/14/17,nz
Shape of You,Ed Sheeran,1/14/17,sg
Shape of You,Ed Sheeran,1/14/17,dk
Shape of You,Ed Sheeran,1/14/17,ca
Shape of You,Ed Sheeran,1/14/17,id
Shape of You,Ed Sheeran,1/14/17,pt
Shape of You,Ed Sheeran,1/14/17,nl
Shape of You,Ed Sheeran,1/14/17,fi
Shape of You,Ed Sheeran,1/14/17,no
Shape of You,Ed Sheeran,1/14/17,it
Shape of You,Ed Sheeran,1/14/17,tw
Shape of You,Ed Sheeran,1/14/17,se
Shape of You,Ed Sheeran,1/14/17,is
Shape of You,Ed Sheeran,1/14/17,ie
Shape of You,Ed Sheeran,1/14/17,gb
Shape of You,Ed Sheeran,1/15/17,jp
Shape of You,Ed Sheeran,1/15/17,cz
Shape of You,Ed Sheeran,1/15/17,pl
Shape of You,Ed Sheeran,1/15/17,be
Shape of You,Ed Sheeran,1/15/17,hu
Shape of You,Ed Sheeran,1/15/17,fr
Shape of You,Ed Sheeran,1/15/17,ch
Shape of You,Ed Sheeran,1/15/17,my
Shape of You,Ed Sheeran,1/15/17,gr
Shape of You,Ed Sheeran,1/15/17,sk
Shape of You,Ed Sheeran,1/15/17,lu
Shape of You,Ed Sheeran,1/15/17,de
Shape of You,Ed Sheeran,1/15/17,at
Shape of You,Ed Sheeran,1/15/17,lt
Shape of You,Ed Sheeran,1/15/17,au
Shape of You,Ed Sheeran,1/15/17,ee
Shape of You,Ed Sheeran,1/15/17,lv
Shape of You,Ed Sheeran,1/15/17,hk
Shape of You,Ed Sheeran,1/15/17,nz
Shape of You,Ed Sheeran,1/15/17,sg
Shape of You,Ed Sheeran,1/15/17,dk
Shape of You,Ed Sheeran,1/15/17,ca
Shape of You,Ed Sheeran,1/15/17,id
Shape of You,Ed Sheeran,1/15/17,pt
Shape of You,Ed Sheeran,1/15/17,nl
Shape of You,Ed Sheeran,1/15/17,fi
Shape of You,Ed Sheeran,1/15/17,no
Shape of You,Ed Sheeran,1/15/17,it
Shape of You,Ed Sheeran,1/15/17,tw
Shape of You,Ed Sheeran,1/15/17,se
Shape of You,Ed Sheeran,1/15/17,is
Shape of You,Ed Sheeran,1/15/17,ie
Shape of You,Ed Sheeran,1/15/17,gb
Shape of You,Ed Sheeran,1/16/17,jp
Shape of You,Ed Sheeran,1/16/17,cz
Shape of You,Ed Sheeran,1/16/17,pl
Shape of You,Ed Sheeran,1/16/17,tr
Shape of You,Ed Sheeran,1/16/17,be
Shape of You,Ed Sheeran,1/16/17,hu
Shape of You,Ed Sheeran,1/16/17,fr
Shape of You,Ed Sheeran,1/16/17,ch
Shape of You,Ed Sheeran,1/16/17,my
Shape of You,Ed Sheeran,1/16/17,gr
Shape of You,Ed Sheeran,1/16/17,sk
Shape of You,Ed Sheeran,1/16/17,lu
Shape of You,Ed Sheeran,1/16/17,de
Shape of You,Ed Sheeran,1/16/17,at
Shape of You,Ed Sheeran,1/16/17,lt
Shape of You,Ed Sheeran,1/16/17,au
Shape of You,Ed Sheeran,1/16/17,ee
Shape of You,Ed Sheeran,1/16/17,lv
Shape of You,Ed Sheeran,1/16/17,hk
Shape of You,Ed Sheeran,1/16/17,nz
Shape of You,Ed Sheeran,1/16/17,sg
Shape of You,Ed Sheeran,1/16/17,dk
Shape of You,Ed Sheeran,1/16/17,ca
Shape of You,Ed Sheeran,1/16/17,id
Shape of You,Ed Sheeran,1/16/17,pt
Shape of You,Ed Sheeran,1/16/17,nl
Shape of You,Ed Sheeran,1/16/17,fi
Shape of You,Ed Sheeran,1/16/17,no
Shape of You,Ed Sheeran,1/16/17,it
Shape of You,Ed Sheeran,1/16/17,tw
Shape of You,Ed Sheeran,1/16/17,se
Shape of You,Ed Sheeran,1/16/17,is
Shape of You,Ed Sheeran,1/16/17,ie
Shape of You,Ed Sheeran,1/16/17,gb
Shape of You,Ed Sheeran,1/17/17,jp
Shape of You,Ed Sheeran,1/17/17,cz
Shape of You,Ed Sheeran,1/17/17,pl
Shape of You,Ed Sheeran,1/17/17,tr
Shape of You,Ed Sheeran,1/17/17,be
Shape of You,Ed Sheeran,1/17/17,hu
Shape of You,Ed Sheeran,1/17/17,fr
Shape of You,Ed Sheeran,1/17/17,ch
Shape of You,Ed Sheeran,1/17/17,my
Shape of You,Ed Sheeran,1/17/17,gr
Shape of You,Ed Sheeran,1/17/17,sk
Shape of You,Ed Sheeran,1/17/17,lu
Shape of You,Ed Sheeran,1/17/17,de
Shape of You,Ed Sheeran,1/17/17,at
Shape of You,Ed Sheeran,1/17/17,lt
Shape of You,Ed Sheeran,1/17/17,au
Shape of You,Ed Sheeran,1/17/17,ee
Shape of You,Ed Sheeran,1/17/17,lv
Shape of You,Ed Sheeran,1/17/17,hk
Shape of You,Ed Sheeran,1/17/17,nz
Shape of You,Ed Sheeran,1/17/17,sg
Shape of You,Ed Sheeran,1/17/17,dk
Shape of You,Ed Sheeran,1/17/17,ca
Shape of You,Ed Sheeran,1/17/17,id
Shape of You,Ed Sheeran,1/17/17,pt
Shape of You,Ed Sheeran,1/17/17,nl
Shape of You,Ed Sheeran,1/17/17,fi
Shape of You,Ed Sheeran,1/17/17,no
Shape of You,Ed Sheeran,1/17/17,it
Shape of You,Ed Sheeran,1/17/17,tw
Shape of You,Ed Sheeran,1/17/17,se
Shape of You,Ed Sheeran,1/17/17,is
Shape of You,Ed Sheeran,1/17/17,ie
Shape of You,Ed Sheeran,1/17/17,gb
Shape of You,Ed Sheeran,1/18/17,cz
Shape of You,Ed Sheeran,1/18/17,pl
Shape of You,Ed Sheeran,1/18/17,tr
Shape of You,Ed Sheeran,1/18/17,be
Shape of You,Ed Sheeran,1/18/17,hu
Shape of You,Ed Sheeran,1/18/17,fr
Shape of You,Ed Sheeran,1/18/17,ch
Shape of You,Ed Sheeran,1/18/17,my
Shape of You,Ed Sheeran,1/18/17,gr
Shape of You,Ed Sheeran,1/18/17,sk
Shape of You,Ed Sheeran,1/18/17,lu
Shape of You,Ed Sheeran,1/18/17,de
Shape of You,Ed Sheeran,1/18/17,at
Shape of You,Ed Sheeran,1/18/17,lt
Shape of You,Ed Sheeran,1/18/17,au
Shape of You,Ed Sheeran,1/18/17,ee
Shape of You,Ed Sheeran,1/18/17,lv
Shape of You,Ed Sheeran,1/18/17,hk
Shape of You,Ed Sheeran,1/18/17,nz
Shape of You,Ed Sheeran,1/18/17,sg
Shape of You,Ed Sheeran,1/18/17,dk
Shape of You,Ed Sheeran,1/18/17,ca
Shape of You,Ed Sheeran,1/18/17,id
Shape of You,Ed Sheeran,1/18/17,pt
Shape of You,Ed Sheeran,1/18/17,nl
Shape of You,Ed Sheeran,1/18/17,fi
Shape of You,Ed Sheeran,1/18/17,no
Shape of You,Ed Sheeran,1/18/17,it
Shape of You,Ed Sheeran,1/18/17,tw
Shape of You,Ed Sheeran,1/18/17,se
Shape of You,Ed Sheeran,1/18/17,is
Shape of You,Ed Sheeran,1/18/17,ie
Shape of You,Ed Sheeran,1/18/17,gb
Shape of You,Ed Sheeran,1/19/17,jp
Shape of You,Ed Sheeran,1/19/17,cz
Shape of You,Ed Sheeran,1/19/17,pl
Shape of You,Ed Sheeran,1/19/17,be
Shape of You,Ed Sheeran,1/19/17,hu
Shape of You,Ed Sheeran,1/19/17,fr
Shape of You,Ed Sheeran,1/19/17,ch
Shape of You,Ed Sheeran,1/19/17,my
Shape of You,Ed Sheeran,1/19/17,gr
Shape of You,Ed Sheeran,1/19/17,sk
Shape of You,Ed Sheeran,1/19/17,lu
Shape of You,Ed Sheeran,1/19/17,de
Shape of You,Ed Sheeran,1/19/17,at
Shape of You,Ed Sheeran,1/19/17,lt
Shape of You,Ed Sheeran,1/19/17,au
Shape of You,Ed Sheeran,1/19/17,ee
Shape of You,Ed Sheeran,1/19/17,lv
Shape of You,Ed Sheeran,1/19/17,hk
Shape of You,Ed Sheeran,1/19/17,nz
Shape of You,Ed Sheeran,1/19/17,sg
Shape of You,Ed Sheeran,1/19/17,dk
Shape of You,Ed Sheeran,1/19/17,ca
Shape of You,Ed Sheeran,1/19/17,id
Shape of You,Ed Sheeran,1/19/17,pt
Shape of You,Ed Sheeran,1/19/17,nl
Shape of You,Ed Sheeran,1/19/17,fi
Shape of You,Ed Sheeran,1/19/17,no
Shape of You,Ed Sheeran,1/19/17,it
Shape of You,Ed Sheeran,1/19/17,tw
Shape of You,Ed Sheeran,1/19/17,se
Shape of You,Ed Sheeran,1/19/17,is
Shape of You,Ed Sheeran,1/19/17,ie
Shape of You,Ed Sheeran,1/19/17,gb
Shape of You,Ed Sheeran,1/20/17,jp
Shape of You,Ed Sheeran,1/20/17,cz
Shape of You,Ed Sheeran,1/20/17,pl
Shape of You,Ed Sheeran,1/20/17,be
Shape of You,Ed Sheeran,1/20/17,hu
Shape of You,Ed Sheeran,1/20/17,fr
Shape of You,Ed Sheeran,1/20/17,ch
Shape of You,Ed Sheeran,1/20/17,my
Shape of You,Ed Sheeran,1/20/17,gr
Shape of You,Ed Sheeran,1/20/17,sk
Shape of You,Ed Sheeran,1/20/17,lu
Shape of You,Ed Sheeran,1/20/17,de
Shape of You,Ed Sheeran,1/20/17,at
Shape of You,Ed Sheeran,1/20/17,lt
Shape of You,Ed Sheeran,1/20/17,au
Shape of You,Ed Sheeran,1/20/17,ee
Shape of You,Ed Sheeran,1/20/17,lv
Shape of You,Ed Sheeran,1/20/17,hk
Shape of You,Ed Sheeran,1/20/17,nz
Shape of You,Ed Sheeran,1/20/17,sg
Shape of You,Ed Sheeran,1/20/17,dk
Shape of You,Ed Sheeran,1/20/17,ca
Shape of You,Ed Sheeran,1/20/17,id
Shape of You,Ed Sheeran,1/20/17,pt
Shape of You,Ed Sheeran,1/20/17,nl
Shape of You,Ed Sheeran,1/20/17,fi
Shape of You,Ed Sheeran,1/20/17,no
Shape of You,Ed Sheeran,1/20/17,it
Shape of You,Ed Sheeran,1/20/17,tw
Shape of You,Ed Sheeran,1/20/17,se
Shape of You,Ed Sheeran,1/20/17,is
Shape of You,Ed Sheeran,1/20/17,ie
Shape of You,Ed Sheeran,1/20/17,gb
Shape of You,Ed Sheeran,1/21/17,cz
Shape of You,Ed Sheeran,1/21/17,pl
Shape of You,Ed Sheeran,1/21/17,be
Shape of You,Ed Sheeran,1/21/17,hu
Shape of You,Ed Sheeran,1/21/17,fr
Shape of You,Ed Sheeran,1/21/17,ch
Shape of You,Ed Sheeran,1/21/17,my
Shape of You,Ed Sheeran,1/21/17,gr
Shape of You,Ed Sheeran,1/21/17,sk
Shape of You,Ed Sheeran,1/21/17,lu
Shape of You,Ed Sheeran,1/21/17,de
Shape of You,Ed Sheeran,1/21/17,at
Shape of You,Ed Sheeran,1/21/17,lt
Shape of You,Ed Sheeran,1/21/17,au
Shape of You,Ed Sheeran,1/21/17,ee
Shape of You,Ed Sheeran,1/21/17,lv
Shape of You,Ed Sheeran,1/21/17,hk
Shape of You,Ed Sheeran,1/21/17,nz
Shape of You,Ed Sheeran,1/21/17,sg
Shape of You,Ed Sheeran,1/21/17,dk
Shape of You,Ed Sheeran,1/21/17,ca
Shape of You,Ed Sheeran,1/21/17,id
Shape of You,Ed Sheeran,1/21/17,pt
Shape of You,Ed Sheeran,1/21/17,nl
Shape of You,Ed Sheeran,1/21/17,fi
Shape of You,Ed Sheeran,1/21/17,no
Shape of You,Ed Sheeran,1/21/17,it
Shape of You,Ed Sheeran,1/21/17,tw
Shape of You,Ed Sheeran,1/21/17,se
Shape of You,Ed Sheeran,1/21/17,is
Shape of You,Ed Sheeran,1/21/17,ie
Shape of You,Ed Sheeran,1/21/17,gb
Shape of You,Ed Sheeran,1/22/17,cz
Shape of You,Ed Sheeran,1/22/17,pl
Shape of You,Ed Sheeran,1/22/17,be
Shape of You,Ed Sheeran,1/22/17,hu
Shape of You,Ed Sheeran,1/22/17,fr
Shape of You,Ed Sheeran,1/22/17,ch
Shape of You,Ed Sheeran,1/22/17,my
Shape of You,Ed Sheeran,1/22/17,gr
Shape of You,Ed Sheeran,1/22/17,sk
Shape of You,Ed Sheeran,1/22/17,lu
Shape of You,Ed Sheeran,1/22/17,de
Shape of You,Ed Sheeran,1/22/17,at
Shape of You,Ed Sheeran,1/22/17,lt
Shape of You,Ed Sheeran,1/22/17,au
Shape of You,Ed Sheeran,1/22/17,ee
